work_year,job_title,job_category,salary_in_usd,experience_level,company_location
2023,Analytics Engineer,Leadership and Management,231250,Senior,United States
2023,Analytics Engineer,Leadership and Management,138750,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,155000,Mid-level,United States
2023,Data Engineer,Data Engineering,242000,Mid-level,United States
2023,Data Engineer,Data Engineering,195000,Mid-level,United States
2023,Research Scientist,Data Science and Research,155000,Entry-level,United States
2023,Research Scientist,Data Science and Research,125000,Entry-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,160000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,140000,Mid-level,United States
2023,Data Scientist,Data Science and Research,183924,Senior,United States
2023,Data Scientist,Data Science and Research,125760,Senior,United States
2023,Analytics Engineer,Leadership and Management,430640,Mid-level,United Kingdom
2023,Principal Data Scientist,Data Science and Research,86374,Senior,Spain
2023,ML Engineer,Machine Learning and AI,30000,Mid-level,United States
2023,ML Engineer,Machine Learning and AI,25500,Mid-level,United States
2023,Data Scientist,Data Science and Research,175000,Senior,Canada
2023,Data Scientist,Data Science and Research,120000,Senior,Canada
2023,Data Scientist,Data Science and Research,219000,Senior,Canada
2023,Data Scientist,Data Science and Research,141000,Senior,Canada
2023,Applied Scientist,Data Science and Research,213660,Entry-level,United States
2023,Applied Scientist,Data Science and Research,130760,Entry-level,United States
2023,Research Engineer,Data Science and Research,275000,Senior,Germany
2023,Research Engineer,Data Science and Research,174000,Senior,Germany
2023,Analytics Engineer,Leadership and Management,143200,Senior,United Kingdom
2023,Data Strategist,Data Architecture and Modeling,90000,Senior,Canada
2023,Data Strategist,Data Architecture and Modeling,72000,Senior,Canada
2023,Data Engineer,Data Engineering,253200,Senior,United States
2023,Computer Vision Engineer,Machine Learning and AI,342810,Senior,United States
2023,Computer Vision Engineer,Machine Learning and AI,184590,Senior,United States
2023,Data Analyst,Data Analysis,105380,Mid-level,United States
2023,Data Analyst,Data Analysis,64500,Mid-level,United States
2023,Compliance Data Analyst,Data Analysis,30000,Entry-level,Nigeria
2023,Applied Scientist,Data Science and Research,204620,Entry-level,United States
2023,Applied Scientist,Data Science and Research,110680,Entry-level,United States
2023,Data Engineer,Data Engineering,270703,Senior,United States
2023,Data Engineer,Data Engineering,221484,Senior,United States
2023,Data Scientist,Data Science and Research,212750,Senior,United States
2023,Data Scientist,Data Science and Research,218500,Senior,United States
2023,Data Scientist,Data Science and Research,199098,Senior,United States
2023,Data Engineer,Data Engineering,203300,Senior,United States
2023,Data Engineer,Data Engineering,123600,Senior,United States
2023,Data Engineer,Data Engineering,231500,Senior,United States
2023,Data Engineer,Data Engineering,166000,Senior,United States
2023,Data Scientist,Data Science and Research,172500,Senior,United States
2023,Data Scientist,Data Science and Research,110500,Senior,United States
2023,Data Engineer,Data Engineering,238000,Senior,United States
2023,Data Engineer,Data Engineering,176000,Senior,United States
2023,Data Engineer,Data Engineering,237000,Senior,United States
2023,Data Engineer,Data Engineering,201450,Senior,United States
2023,Data Engineer,Data Engineering,193500,Senior,United States
2023,Data Engineer,Data Engineering,139000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,150000,Senior,United States
2023,Applied Machine Learning Engineer,Machine Learning and AI,70179,Mid-level,Germany
2023,Machine Learning Engineer,Machine Learning and AI,97171,Mid-level,Netherlands
2023,Business Intelligence Engineer,BI and Visualization,185900,Senior,United States
2023,Business Intelligence Engineer,BI and Visualization,129300,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,163196,Entry-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,145885,Entry-level,United States
2023,Data Analyst,Data Analysis,202800,Senior,United States
2023,Data Analyst,Data Analysis,104300,Senior,United States
2023,Data Engineer,Data Engineering,179170,Senior,United States
2023,Data Engineer,Data Engineering,94300,Senior,United States
2023,Analytics Engineer,Leadership and Management,152500,Senior,United States
2023,Analytics Engineer,Leadership and Management,116450,Senior,United States
2023,Data Engineer,Data Engineering,133800,Senior,United States
2023,Research Scientist,Data Science and Research,220000,Entry-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,56536,Entry-level,Switzerland
2023,Analytics Engineer,Leadership and Management,214000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,283200,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,188800,Senior,United States
2023,Data Engineer,Data Engineering,161800,Senior,United States
2023,Data Engineer,Data Engineering,141600,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,342300,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,176100,Senior,United States
2023,Data Engineer,Data Engineering,85000,Entry-level,United States
2023,Data Engineer,Data Engineering,65000,Entry-level,United States
2023,Data Scientist,Data Science and Research,138784,Senior,United States
2023,Data Scientist,Data Science and Research,83270,Senior,United States
2023,Data Analyst,Data Analysis,70000,Entry-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,318300,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,212200,Senior,United States
2023,Analytics Engineer,Leadership and Management,230000,Senior,United States
2023,Analytics Engineer,Leadership and Management,143200,Senior,United States
2023,Business Data Analyst,Data Analysis,105000,Mid-level,United States
2023,Data Analyst,Data Analysis,46755,Mid-level,United Kingdom
2023,Data Analyst,Data Analysis,43064,Mid-level,United Kingdom
2023,Data Analyst,Data Analysis,168400,Senior,United States
2023,Data Analyst,Data Analysis,105200,Senior,United States
2023,Data Analyst,Data Analysis,55368,Senior,Central African Republic
2023,Data Analyst,Data Analysis,43064,Senior,Central African Republic
2023,Data Engineer,Data Engineering,220000,Senior,United States
2023,Data Scientist,Data Science and Research,67672,Mid-level,United Kingdom
2020,Staff Data Analyst,Data Analysis,15000,Executive,Canada
2023,ETL Engineer,Data Engineering,86128,Mid-level,United Kingdom
2023,ETL Engineer,Data Engineering,58444,Mid-level,United Kingdom
2023,Data Analyst,Data Analysis,85000,Entry-level,United States
2023,Data Analyst,Data Analysis,75000,Entry-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,250000,Mid-level,United States
2023,Data Scientist,Data Science and Research,186000,Senior,United States
2023,Research Engineer,Data Science and Research,230000,Mid-level,United States
2023,Research Engineer,Data Science and Research,200000,Mid-level,United States
2023,Data DevOps Engineer,Data Engineering,53984,Senior,France
2023,Data Engineer,Data Engineering,205000,Executive,United States
2023,Data Engineer,Data Engineering,180000,Mid-level,United States
2023,Computer Vision Engineer,Machine Learning and AI,215000,Senior,United States
2023,Computer Vision Engineer,Machine Learning and AI,170000,Senior,United States
2023,Data Scientist,Data Science and Research,224000,Senior,Canada
2023,Data Scientist,Data Science and Research,176000,Senior,Canada
2023,Applied Data Scientist,Data Science and Research,67635,Senior,Finland
2023,AI Developer,Machine Learning and AI,74883,Mid-level,Finland
2023,Data Quality Analyst,Data Quality and Operations,100000,Senior,United States
2023,Data Quality Analyst,Data Quality and Operations,80000,Senior,United States
2023,Data Scientist,Data Science and Research,162500,Senior,United States
2023,AI Developer,Machine Learning and AI,200000,Mid-level,United States
2023,Data Engineer,Data Engineering,115000,Executive,United States
2023,Data Scientist,Data Science and Research,239000,Senior,United States
2023,Data Scientist,Data Science and Research,122900,Senior,United States
2023,Data Scientist,Data Science and Research,237000,Senior,United States
2023,Data Science Manager,Data Science and Research,191765,Senior,United States
2023,Data Science Manager,Data Science and Research,134236,Senior,United States
2023,Analytics Engineer,Leadership and Management,190000,Senior,United States
2023,Analytics Engineer,Leadership and Management,112000,Senior,United States
2022,Data Scientist,Data Science and Research,88256,Senior,United Kingdom
2023,Data Analyst,Data Analysis,105500,Senior,United States
2023,Research Engineer,Data Science and Research,293000,Senior,United States
2023,Data Analyst,Data Analysis,148500,Senior,United States
2023,Analytics Engineer,Leadership and Management,152900,Senior,United States
2023,Analytics Engineer,Leadership and Management,117100,Senior,United States
2023,Analytics Engineer,Leadership and Management,173000,Senior,United States
2023,Analytics Engineer,Leadership and Management,113000,Senior,United States
2023,Data Engineer,Data Engineering,175000,Executive,United States
2023,Data Engineer,Data Engineering,110000,Executive,United States
2023,Research Scientist,Data Science and Research,110000,Senior,United States
2023,Applied Scientist,Data Science and Research,205000,Senior,United States
2023,Data Analyst,Data Analysis,149500,Senior,United States
2023,Data Analyst,Data Analysis,127075,Senior,United States
2023,Data Engineer,Data Engineering,219535,Senior,United States
2023,Data Engineer,Data Engineering,146115,Senior,United States
2023,Analytics Engineer,Leadership and Management,221000,Executive,United States
2023,Analytics Engineer,Leadership and Management,153000,Executive,United States
2023,Data Analyst,Data Analysis,187000,Senior,United States
2023,Data Engineer,Data Engineering,179000,Senior,United States
2023,Data Engineer,Data Engineering,109000,Senior,United States
2023,Data Analyst,Data Analysis,142000,Senior,United States
2023,Data Manager,Leadership and Management,198800,Senior,United States
2023,Data Manager,Leadership and Management,105200,Senior,United States
2023,Data Analyst,Data Analysis,112000,Senior,United States
2023,Data Manager,Leadership and Management,115000,Senior,United States
2023,Data Manager,Leadership and Management,86000,Senior,United States
2023,Data Analyst,Data Analysis,106000,Senior,United States
2022,AI Developer,Machine Learning and AI,275000,Senior,Canada
2023,Machine Learning Researcher,Machine Learning and AI,50000,Senior,Ukraine
2023,Machine Learning Engineer,Machine Learning and AI,280700,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,150450,Mid-level,United States
2023,Data Scientist,Data Science and Research,51861,Entry-level,Canada
2023,Data Scientist,Data Science and Research,93918,Mid-level,United States
2023,Data Scientist,Data Science and Research,51962,Mid-level,United States
2023,Data Analyst,Data Analysis,175000,Senior,Canada
2023,Data Analyst,Data Analysis,135000,Senior,Canada
2023,Machine Learning Engineer,Machine Learning and AI,257000,Senior,United States
